WARN  2019-04-17 22:09:10,783 [72   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
INFO  2019-04-17 22:20:44,874 [69   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) - Validation state: Valid
INFO  2019-04-17 22:20:44,996 [69   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.JsonResult in 122.1024ms.
INFO  2019-04-17 22:20:45,004 [69   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-17 22:20:45,005 [69   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) in 131.6049ms
INFO  2019-04-17 22:20:45,005 [69   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 143.7891ms 200 application/json; charset=utf-8
INFO  2019-04-17 22:20:45,082 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations  
INFO  2019-04-17 22:20:45,082 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:45,083 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.4028ms 204 
INFO  2019-04-17 22:20:45,091 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2019-04-17 22:20:45,091 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:45,091 [46   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-17 22:20:45,092 [46   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:20:45,092 [46   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-17 22:20:45,092 [46   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:20:45,092 [46   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-17 22:20:45,099 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-17 22:20:45,100 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:45,113 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-17 22:20:45,120 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 6.6957ms.
INFO  2019-04-17 22:20:45,121 [46   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-17 22:20:45,121 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) in 21.1234ms
INFO  2019-04-17 22:20:45,121 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 30.8679ms 200 application/json; charset=utf-8
INFO  2019-04-17 22:20:46,191 [44   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2019-04-17 22:20:46,191 [44   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,192 [44   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-17 22:20:46,192 [44   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:20:46,192 [44   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-17 22:20:46,192 [44   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:20:46,192 [44   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-17 22:20:46,196 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Profile/GetProfilePicture  
INFO  2019-04-17 22:20:46,196 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,196 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.165ms 204 
INFO  2019-04-17 22:20:46,198 [44   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-17 22:20:46,198 [44   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,202 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/UserLink/GetRecentlyUsedLinkedUsers  
INFO  2019-04-17 22:20:46,202 [47   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,202 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1753ms 204 
INFO  2019-04-17 22:20:46,208 [44   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-17 22:20:46,210 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 2.024ms.
INFO  2019-04-17 22:20:46,211 [46   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-17 22:20:46,211 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) in 13.728ms
INFO  2019-04-17 22:20:46,212 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 20.1488ms 200 application/json; charset=utf-8
INFO  2019-04-17 22:20:46,214 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Notification/GetUserNotifications?MaxResultCount=3&SkipCount=0  
INFO  2019-04-17 22:20:46,214 [47   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,214 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2005ms 204 
INFO  2019-04-17 22:20:46,234 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/UserLink/GetLinkedUsers?MaxResultCount=10&SkipCount=0  
INFO  2019-04-17 22:20:46,234 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,234 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1826ms 204 
INFO  2019-04-17 22:20:46,416 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Profile/GetProfilePicture  
INFO  2019-04-17 22:20:46,416 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,416 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1779ms 204 
INFO  2019-04-17 22:20:46,702 [44   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Chat/GetUserChatFriendsWithSettings  
INFO  2019-04-17 22:20:46,702 [44   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,702 [44   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2835ms 204 
INFO  2019-04-17 22:20:46,708 [44   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/signalr/negotiate?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOiaBf7kwqd%2FVCFyKnub%2B7yyAKUpcOfUPHzjZOHKwKLFURUDIE9wJv%2FbkRE%2By49UaFZrN3l80ZgdLtCKzoGStJVHu%2Bi2hwrj7TNrvUP0QXdJTkmxvjUGsxN8JX3cUFHtLQnCOzdfA45DViI0CgN2egbQJwG6gv%2B2Bnu8wFmfNHsd7iRJ1U4LTLCh%2FF%2Fq4rk2DtMuwUyndnpRlsHgF7Iz3FubWU4j%2B%2B%2BVXkjAs8XsZyDZUiorU2L1MLkUIE5QeVQWIr4YfNIHkeSYtHIrhIw6%2B6buJ0l8lVMeVz8KbINIBhfLzKdCQMA0FliKrNwwqZMvNzMxeTgW10qn1YJ1AwBSGtkoP8kje%2BT%2BRreyD9fx%2BUD8lea2wQ1r65caBqekPPtqWM85njoCDOC%2FLGHWTgyDGSHNppNSmuBK8mUfZKdzroDBTh%2Fup50sSUfcRK%2B55WkGvy%2F9FuFWKk0D9%2B%2FheBjmtyLu3QcmaOOdDE4toTzggclFDi%2BksYC73h2MuzKOA8Bhtdoa8LdwmS2aiStTOI8m8O5a7  
INFO  2019-04-17 22:20:46,709 [44   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,709 [44   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1779ms 204 
INFO  2019-04-17 22:20:46,711 [44   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/signalr-chat/negotiate?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOiaBf7kwqd%2FVCFyKnub%2B7yyAKUpcOfUPHzjZOHKwKLFURUDIE9wJv%2FbkRE%2By49UaFZrN3l80ZgdLtCKzoGStJVHu%2Bi2hwrj7TNrvUP0QXdJTkmxvjUGsxN8JX3cUFHtLQnCOzdfA45DViI0CgN2egbQJwG6gv%2B2Bnu8wFmfNHsd7iRJ1U4LTLCh%2FF%2Fq4rk2DtMuwUyndnpRlsHgF7Iz3FubWU4j%2B%2B%2BVXkjAs8XsZyDZUiorU2L1MLkUIE5QeVQWIr4YfNIHkeSYtHIrhIw6%2B6buJ0l8lVMeVz8KbINIBhfLzKdCQMA0FliKrNwwqZMvNzMxeTgW10qn1YJ1AwBSGtkoP8kje%2BT%2BRreyD9fx%2BUD8lea2wQ1r65caBqekPPtqWM85njoCDOC%2FLGHWTgyDGSHNppNSmuBK8mUfZKdzroDBTh%2Fup50sSUfcRK%2B55WkGvy%2F9FuFWKk0D9%2B%2FheBjmtyLu3QcmaOOdDE4toTzggclFDi%2BksYC73h2MuzKOA8Bhtdoa8LdwmS2aiStTOI8m8O5a7  
INFO  2019-04-17 22:20:46,711 [44   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,711 [44   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1864ms 204 
INFO  2019-04-17 22:20:46,735 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Profile/GetProfilePicture application/json 
INFO  2019-04-17 22:20:46,736 [47   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,736 [47   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-17 22:20:46,736 [47   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:20:46,737 [47   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-17 22:20:46,737 [47   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:20:46,737 [47   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-17 22:20:46,737 [78   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/UserLink/GetRecentlyUsedLinkedUsers application/json 
INFO  2019-04-17 22:20:46,737 [78   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,737 [78   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-17 22:20:46,738 [78   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:20:46,738 [78   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-17 22:20:46,738 [78   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:20:46,738 [78   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-17 22:20:46,742 [44   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Notification/GetUserNotifications?MaxResultCount=3&SkipCount=0 application/json 
INFO  2019-04-17 22:20:46,742 [44   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,742 [44   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-17 22:20:46,743 [44   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:20:46,743 [44   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-17 22:20:46,743 [44   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:20:46,743 [44   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-17 22:20:46,743 [47   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetProfilePicture", controller = "Profile"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-17 22:20:46,743 [47   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,743 [78   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetRecentlyUsedLinkedUsers", controller = "UserLink"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-17 22:20:46,743 [78   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,747 [44   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetUserNotifications", controller = "Notification"}. Executing action GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-17 22:20:46,747 [44   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,751 [47   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-17 22:20:46,753 [78   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-17 22:20:46,754 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 2.4495ms.
INFO  2019-04-17 22:20:46,755 [46   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-17 22:20:46,755 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) in 12.1141ms
INFO  2019-04-17 22:20:46,755 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 19.8477ms 200 application/json; charset=utf-8
INFO  2019-04-17 22:20:46,759 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/UserLink/GetLinkedUsers?MaxResultCount=10&SkipCount=0 application/json 
INFO  2019-04-17 22:20:46,759 [47   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,760 [44   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application) with arguments (GSoft.AbpZeroTemplate.Notifications.Dto.GetUserNotificationsInput) - Validation state: Valid
INFO  2019-04-17 22:20:46,760 [47   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-17 22:20:46,760 [47   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:20:46,760 [47   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-17 22:20:46,760 [47   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:20:46,760 [47   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-17 22:20:46,766 [47   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetLinkedUsers", controller = "UserLink"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetLinkedUsers (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-17 22:20:46,766 [47   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:20:46,771 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 18.3599ms.
INFO  2019-04-17 22:20:46,772 [46   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-17 22:20:46,772 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application) in 28.9482ms
INFO  2019-04-17 22:20:46,772 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 35.4378ms 200 application/json; charset=utf-8
INFO  2019-04-17 22:20:46,784 [47   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetLinkedUsers (GSoft.AbpZeroTemplate.Application) with arguments (GSoft.AbpZeroTemplate.Authorization.Users.Dto.GetLinkedUsersInput) - Validation state: Valid
INFO  2019-04-17 22:20:46,789 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 29.6277ms.
INFO  2019-04-17 22:20:46,790 [46   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
